ts_utc,open,high,low,close,volume
2026-07-30T10:00:00Z,1435.1801,1436.9100,1433.9800,1434.3700,0
2026-07-30T10:30:00Z,1433.8800,1434.3500,1431.2800,1434.2300,0
2026-07-30T11:00:00Z,1434.0800,1434.1300,1431.1801,1433.6000,0
2026-07-30T11:30:00Z,1433.4800,1434.5800,1431.1801,1433.8700,0
2026-07-30T12:00:00Z,1433.9200,1434.3500,1431.1801,1434.1899,0
2026-07-30T12:30:00Z,1434.1500,1434.6100,1433.2800,1434.0500,0
2026-07-30T13:00:00Z,1434.1801,1434.3500,1431.2800,1431.3900,0
2026-07-30T13:30:00Z,1431.6400,1431.6400,1417.7800,1419.6801,0
2026-07-30T14:00:00Z,1419.5800,1426.6801,1418.2800,1426.2800,0
2026-07-30T14:30:00Z,1426.3800,1430.3800,1425.2800,1428.8800,0
2026-07-30T15:00:00Z,1428.8800,1429.7800,1427.4800,1428.0100,0
2026-07-30T15:30:00Z,1428.0100,1428.7100,1423.1801,1423.9399,0
2026-07-30T16:00:00Z,1424.0300,1424.4800,1420.2800,1422.0200,0
2026-07-30T16:30:00Z,1422.0699,1425.6899,1421.0800,1422.9200,0
2026-07-30T17:00:00Z,1422.9200,1424.8700,1420.8800,1424.1801,0
2026-07-30T17:30:00Z,1424.2000,1424.4100,1419.8800,1420.9900,0
2026-07-30T18:00:00Z,1421.0200,1421.8500,1419.8500,1420.8101,0
2026-07-30T18:30:00Z,1420.8101,1421.8000,1420.2600,1420.6300,0
2026-07-30T19:00:00Z,1420.5100,1421.5601,1420.0400,1420.7200,0
2026-07-30T19:30:00Z,1420.7200,1421.8101,1419.2700,1420.8400,0
2026-07-30T20:00:00Z,1420.8400,1421.3101,1420.6700,1421.0699,0
2026-07-30T20:30:00Z,1420.9399,1424.0500,1419.8800,1422.5800,0
2026-07-30T21:00:00Z,1423.1000,1423.1801,1421.5900,1421.8300,0
2026-07-30T21:30:00Z,1421.8500,1422.6500,1421.2700,1422.3101,0
2026-07-30T22:00:00Z,1422.3500,1423.1600,1421.4399,1421.4800,0
2026-07-30T22:30:00Z,1421.4399,1421.6200,1421.1300,1421.1600,0
2026-07-30T23:00:00Z,1421.1801,1422.5500,1421.0699,1421.6100,0
2026-07-30T23:30:00Z,1421.5601,1422.4200,1421.0000,1421.4500,0
